

#Odor-Reward(sucrose)/CSminus. AUTO REWARD DELIVERY. Imaging 08000s pre - 11000s post trial onset
#Filename: LOGGE042.CSV

#Session Duration = 9000000
#No. of trials in session = 120
#Percent trials reward = 50
#Percent reward trials that are catch = 0
#Percent trials CSminus = 50
#Variable ITI = 13.5 - 20s
#Reward odor = Eugenol (solenoid 4)
#CSminus odor = Benzaldehyde (solenoid 6)
#Reward odor ms = 2000
#CSminus odor ms = 2000
#Trace period ms = 2000
#Reward window = N/A
#Reward valvle open duration = 33

#Current millis: 2070

#type <reward> at any time to give a one-time reward of 20ms
#type <free> at any time to initiate a 'free for all' lick reward period of 15000ms
#type <end> at any time to end session

#if all values are correct, send any character to begin session:

#HEADER: 'Trial/Delivery Type/port activated', timestamp




#vITI = 15000,765360
771889	LICK
 772353	BEGIN
780353	TONE_RW
784353	REWARD
#vITI = 14779,786353
 791353	END
 793132	BEGIN
801132	TONE_CSM
#vITI = 17200,807132
809039	LICK
809112	LICK
810692	LICK
810753	LICK
810937	LICK
810999	LICK
 812132	END
813446	LICK
813508	LICK
 816332	BEGIN
824332	TONE_CSM
825870	LICK
825932	LICK
825994	LICK
826359	LICK
826421	LICK
#vITI = 19080,830332
 835332	END
 841412	BEGIN
847047	LICK
847109	LICK
847171	LICK
847598	LICK
847660	LICK
847843	LICK
849412	TONE_CSM
852066	LICK
852128	LICK
852433	LICK
852494	LICK
#vITI = 14823,855412
856044	LICK
856473	LICK
856547	LICK
857820	LICK
857881	LICK
 860412	END
 862235	BEGIN
868040	LICK
868102	LICK
870236	TONE_RW
874235	REWARD
#vITI = 15909,876235
 881235	END
 884144	BEGIN
886157	LICK
886218	LICK
887319	LICK
887748	LICK
887809	LICK
887931	LICK
887992	LICK
888115	LICK
888482	LICK
888666	LICK
888728	LICK
888910	LICK
889094	LICK
889278	LICK
890808	LICK
890870	LICK
891053	LICK
892144	TONE_CSM
893561	LICK
893635	LICK
893806	LICK
893868	LICK
897418	LICK
#vITI = 17301,898144
900049	LICK
900111	LICK
900539	LICK
900601	LICK
 903144	END
 907445	BEGIN
911556	LICK
911617	LICK
915446	TONE_RW
916513	LICK
916574	LICK
916758	LICK
918839	LICK
918900	LICK
919445	REWARD
#vITI = 13651,921445
925203	LICK
925264	LICK
925326	LICK
925631	LICK
926182	LICK
926365	LICK
926427	LICK
 926445	END
926548	LICK
 927096	BEGIN
928569	LICK
928643	LICK
932058	LICK
932119	LICK
934689	LICK
935096	TONE_RW
939096	REWARD
#vITI = 19823,941096
941177	LICK
941362	LICK
941423	LICK
941790	LICK
941852	LICK
942034	LICK
942218	LICK
943870	LICK
943933	LICK
944054	LICK
944116	LICK
 946096	END
947481	LICK
947543	LICK
 952919	BEGIN
953909	LICK
953971	LICK
954889	LICK
958928	LICK
958990	LICK
960919	TONE_CSM
961744	LICK
961805	LICK
962051	LICK
962234	LICK
965233	LICK
#vITI = 16327,966919
969579	LICK
 971919	END
973803	LICK
973865	LICK
 975246	BEGIN
980720	LICK
980781	LICK
983246	TONE_RW
984208	LICK
984270	LICK
985310	LICK
985372	LICK
987246	REWARD
988370	LICK
988431	LICK
988615	LICK
988676	LICK
989043	LICK
#vITI = 18156,989246
989656	LICK
989718	LICK
989900	LICK
989962	LICK
990206	LICK
990267	LICK
990451	LICK
990512	LICK
 994246	END
994797	LICK
994859	LICK
994980	LICK
995408	LICK
 999402	BEGIN
999571	LICK
999633	LICK
1004040	LICK
1004102	LICK
1004223	LICK
1004285	LICK
1007403	TONE_RW
1009243	LICK
1009305	LICK
1011403	REWARD
#vITI = 17851,1013403
1016467	LICK
1016529	LICK
1016712	LICK
1016834	LICK
1016956	LICK
1017017	LICK
1017079	LICK
1017691	LICK
1017874	LICK
1018057	LICK
1018119	LICK
1018242	LICK
1018303	LICK
 1018403	END
1018731	LICK
1020200	LICK
1020261	LICK
1020384	LICK
1020446	LICK
1020567	LICK
1020630	LICK
1021852	LICK
1021975	LICK
1022038	LICK
1022220	LICK
1022709	LICK
1022784	LICK
1022954	LICK
1023016	LICK
 1023254	BEGIN
1023260	LICK
1023505	LICK
1023567	LICK
1023750	LICK
1029871	LICK
1031254	TONE_RW
1035254	REWARD
1036360	LICK
1036605	LICK
1036728	LICK
1036850	LICK
#vITI = 18406,1037254
1037645	LICK
1037707	LICK
1037830	LICK
1037892	LICK
1038074	LICK
1038135	LICK
1038258	LICK
 1042255	END
1045727	LICK
1045789	LICK
1046767	LICK
1046829	LICK
1047012	LICK
1047074	LICK
1047257	LICK
 1047660	BEGIN
1051970	LICK
1055521	LICK
1055582	LICK
1055661	TONE_CSM
#vITI = 17153,1061660
 1066660	END
 1070813	BEGIN
1072109	LICK
1072171	LICK
1072233	LICK
1078813	TONE_CSM
#vITI = 16007,1084813
1085088	LICK
1085149	LICK
 1089813	END
1091209	LICK
1091271	LICK
1091333	LICK
 1092820	BEGIN
1095493	LICK
1095554	LICK
1095616	LICK
1100820	TONE_CSM
#vITI = 18635,1106820
1106938	LICK
1107000	LICK
1107734	LICK
1107809	LICK
1110367	LICK
1110429	LICK
 1111820	END
1115876	LICK
1115938	LICK
 1117455	BEGIN
1121569	LICK
1121631	LICK
1122120	LICK
1122365	LICK
1122854	LICK
1125455	TONE_CSM
#vITI = 15235,1131455
 1136455	END
1136570	LICK
1136631	LICK
1136693	LICK
 1138690	BEGIN
1146691	TONE_RW
1147712	LICK
1147774	LICK
1147837	LICK
1149549	LICK
1150690	REWARD
1151447	LICK
1151509	LICK
1151876	LICK
1151998	LICK
1152059	LICK
1152121	LICK
1152243	LICK
1152304	LICK
#vITI = 17192,1152690
1152733	LICK
1152795	LICK
1153467	LICK
1153529	LICK
1153712	LICK
1153774	LICK
1155855	LICK
1156958	LICK
1157019	LICK
 1157690	END
1160876	LICK
1160938	LICK
 1161882	BEGIN
1167244	LICK
1167306	LICK
1169882	TONE_RW
1173182	LICK
1173244	LICK
1173882	REWARD
1174651	LICK
1174712	LICK
1174835	LICK
1174958	LICK
1175079	LICK
1175386	LICK
#vITI = 16857,1175882
1178814	LICK
1178997	LICK
1179059	LICK
 1180882	END
1182793	LICK
1182855	LICK
 1184739	BEGIN
1185549	LICK
1185610	LICK
1187262	LICK
1191180	LICK
1191242	LICK
1192739	TONE_CSM
#vITI = 19895,1198739
1198834	LICK
1198895	LICK
1199324	LICK
1199386	LICK
 1203739	END
1207774	LICK
1207835	LICK
1207897	LICK
 1210635	BEGIN
1218060	LICK
1218121	LICK
1218243	LICK
1218304	LICK
1218634	TONE_CSM
1221732	LICK
1221794	LICK
#vITI = 16049,1224647
1225283	LICK
1225345	LICK
1225528	LICK
1225590	LICK
 1229634	END
 1232683	BEGIN
1233119	LICK
1233181	LICK
1233243	LICK
1239058	LICK
1239119	LICK
1239303	LICK
1239364	LICK
1240683	TONE_RW
1243771	LICK
1243833	LICK
1243895	LICK
1244683	REWARD
1244873	LICK
1244935	LICK
1244997	LICK
1245241	LICK
1245363	LICK
1245486	LICK
1246158	LICK
1246220	LICK
#vITI = 19386,1246683
1248423	LICK
1248485	LICK
 1251683	END
1254364	LICK
1254608	LICK
1254669	LICK
1254792	LICK
1254975	LICK
 1258070	BEGIN
1261771	LICK
1261833	LICK
1266069	TONE_RW
1266608	LICK
1270069	REWARD
1270525	LICK
1270587	LICK
1270832	LICK
1270955	LICK
1271995	LICK
#vITI = 19926,1272069
1272729	LICK
1272791	LICK
1274566	LICK
1274871	LICK
1275851	LICK
1275912	LICK
 1277069	END
1279034	LICK
1279096	LICK
1281299	LICK
1281361	LICK
 1283995	BEGIN
1291995	TONE_CSM
#vITI = 13611,1298009
 1302995	END
 1303606	BEGIN
1304500	LICK
1304562	LICK
1304806	LICK
1304989	LICK
1305051	LICK
1306214	LICK
1306275	LICK
1308846	LICK
1308908	LICK
1310438	LICK
1311606	TONE_RW
1315606	REWARD
1315701	LICK
1315763	LICK
1316252	LICK
1316375	LICK
1316497	LICK
#vITI = 13724,1317606
1318150	LICK
 1322606	END
1323109	LICK
1323170	LICK
 1323330	BEGIN
1325557	LICK
1325619	LICK
1327578	LICK
1327653	LICK
1331330	TONE_RW
1335330	REWARD
1335353	LICK
1335415	LICK
1335477	LICK
1335659	LICK
1336087	LICK
1336271	LICK
1336332	LICK
1336455	LICK
1337128	LICK
1337189	LICK
#vITI = 18477,1337330
1341291	LICK
1341474	LICK
1341536	LICK
 1342330	END
1346617	LICK
 1347807	BEGIN
1349985	LICK
1350168	LICK
1355807	TONE_RW
1359167	LICK
1359807	REWARD
#vITI = 16812,1361807
1363759	LICK
 1366807	END
1368913	LICK
1369084	LICK
 1370619	BEGIN
1372145	LICK
1372207	LICK
1378620	TONE_CSM
1380226	LICK
1380288	LICK
#vITI = 19766,1384619
 1389619	END
 1396385	BEGIN
1404385	TONE_RW
1408385	REWARD
1409302	LICK
1409363	LICK
1410281	LICK
#vITI = 15587,1410385
1410464	LICK
1410526	LICK
1410770	LICK
1410832	LICK
1410955	LICK
 1415385	END
 1417972	BEGIN
1418729	LICK
1418912	LICK
1425973	TONE_CSM
1427481	LICK
1427543	LICK
#vITI = 17575,1431972
1432379	LICK
