#Initializing SD card...card initialized.

#Odor-Reward(sucrose)/CSminus. AUTO REWARD DELIVERY. Imaging 08000s pre - 11000s post trial onset
#Filename: LOGGE083.CSV

#Session Duration = 9000000
#No. of trials in session = 120
#Percent trials reward = 50
#Percent reward trials that are catch = 0
#Percent trials CSminus = 50
#Variable ITI = 13.5 - 20s
#Reward odor = Eugenol (solenoid 4)
#CSminus odor = Benzaldehyde (solenoid 6)
#Reward odor ms = 2000
#CSminus odor ms = 2000
#Trace period ms = 2000
#Reward window = N/A
#Reward valvle open duration = 33

#Current millis: 4132

#type <reward> at any time to give a one-time reward of 20ms
#type <free> at any time to initiate a 'free for all' lick reward period of 15000ms
#type <end> at any time to end session

#if all values are correct, send any character to begin session:

#HEADER: 'Trial/Delivery Type/port activated', timestamp




#vITI = 15000,828508
 835500	BEGIN
843500	TONE_RW
846310	LICK
846861	LICK
846923	LICK
847044	LICK
847106	LICK
847168	LICK
847230	LICK
847500	REWARD
848575	LICK
849371	LICK
#vITI = 16992,849500
849677	LICK
849739	LICK
849922	LICK
850105	LICK
850472	LICK
850574	LICK
850656	LICK
851574	LICK
851635	LICK
851697	LICK
851759	LICK
851879	LICK
851941	LICK
852125	LICK
852186	LICK
 854500	END
855308	LICK
 858492	BEGIN
866492	TONE_RW
868593	LICK
868776	LICK
868838	LICK
868961	LICK
869022	LICK
869144	LICK
869206	LICK
869512	LICK
869573	LICK
869878	LICK
869940	LICK
870002	LICK
870123	LICK
870492	REWARD
870674	LICK
#vITI = 16177,872492
 877492	END
 880669	BEGIN
888669	TONE_CSM
#vITI = 13760,894669
 899670	END
 900429	BEGIN
908429	TONE_RW
911019	LICK
911202	LICK
911569	LICK
911753	LICK
911876	LICK
911937	LICK
912059	LICK
912365	LICK
912427	LICK
912429	REWARD
912548	LICK
912610	LICK
913528	LICK
913957	LICK
914018	LICK
#vITI = 16777,914429
 919429	END
 923206	BEGIN
931207	TONE_CSM
#vITI = 17270,937206
 942220	END
 946476	BEGIN
954476	TONE_CSM
#vITI = 17951,960476
 965476	END
 970427	BEGIN
978427	TONE_RW
980257	LICK
980625	LICK
980686	LICK
980870	LICK
981421	LICK
981542	LICK
981604	LICK
982427	REWARD
982461	LICK
982522	LICK
983318	LICK
983623	LICK
983685	LICK
983747	LICK
#vITI = 18410,984427
 989427	END
 994837	BEGIN
1002838	TONE_RW
1004009	LICK
1004315	LICK
1004377	LICK
1004439	LICK
1004805	LICK
1005295	LICK
1005356	LICK
1005478	LICK
1005662	LICK
1005724	LICK
1005906	LICK
1005968	LICK
1006030	LICK
1006580	LICK
1006838	REWARD
1006948	LICK
1007621	LICK
#vITI = 13534,1008838
 1013838	END
 1014372	BEGIN
