

#Odor-Reward(sucrose)/CSminus. AUTO REWARD DELIVERY. Imaging 08000s pre - 11000s post trial onset
#Filename: LOGGE056.CSV

#Session Duration = 9000000
#No. of trials in session = 120
#Percent trials reward = 50
#Percent reward trials that are catch = 0
#Percent trials CSminus = 50
#Variable ITI = 13.5 - 20s
#Reward odor = Eugenol (solenoid 4)
#CSminus odor = Benzaldehyde (solenoid 6)
#Reward odor ms = 2000
#CSminus odor ms = 2000
#Trace period ms = 2000
#Reward window = N/A
#Reward valvle open duration = 33

#Current millis: 2652

#type <reward> at any time to give a one-time reward of 20ms
#type <free> at any time to initiate a 'free for all' lick reward period of 15000ms
#type <end> at any time to end session

#if all values are correct, send any character to begin session:

#HEADER: 'Trial/Delivery Type/port activated', timestamp




#vITI = 15000,811071
811154	LICK
811215	LICK
811399	LICK
812561	LICK
812622	LICK
 818065	BEGIN
826065	TONE_RW
827302	LICK
827364	LICK
827426	LICK
827792	LICK
827854	LICK
828954	LICK
829015	LICK
829688	LICK
829749	LICK
830065	REWARD
830666	LICK
830741	LICK
830911	LICK
831034	LICK
831339	LICK
831645	LICK
831951	LICK
832012	LICK
#vITI = 19937,832065
832135	LICK
832379	LICK
832440	LICK
833174	LICK
834398	LICK
834460	LICK
834522	LICK
 837065	END
839964	LICK
843817	LICK
843880	LICK
 844002	BEGIN
850608	LICK
850669	LICK
851036	LICK
851098	LICK
852002	TONE_RW
854400	LICK
854462	LICK
854524	LICK
856002	REWARD
856236	LICK
856602	LICK
857030	LICK
#vITI = 16133,858002
858437	LICK
858499	LICK
858682	LICK
858744	LICK
858927	LICK
858989	LICK
859110	LICK
859172	LICK
 863002	END
864126	LICK
864187	LICK
864310	LICK
864371	LICK
 866135	BEGIN
869081	LICK
873974	LICK
874136	TONE_CSM
875503	LICK
875565	LICK
879724	LICK
#vITI = 15418,880136
881559	LICK
881620	LICK
881804	LICK
881866	LICK
882477	LICK
882539	LICK
 885136	END
 887554	BEGIN
890308	LICK
890370	LICK
895554	TONE_RW
897771	LICK
898383	LICK
898445	LICK
898628	LICK
898702	LICK
898873	LICK
898934	LICK
899554	REWARD
900158	LICK
900402	LICK
900525	LICK
900646	LICK
900708	LICK
900830	LICK
900953	LICK
901259	LICK
#vITI = 19592,901554
902237	LICK
902299	LICK
 906554	END
911843	LICK
 913146	BEGIN
913188	LICK
913250	LICK
919002	LICK
919064	LICK
921147	TONE_CSM
#vITI = 17481,927147
930259	LICK
931545	LICK
 932146	END
 936628	BEGIN
944628	TONE_RW
947084	LICK
947159	LICK
947329	LICK
947879	LICK
947940	LICK
948063	LICK
948124	LICK
948628	REWARD
948857	LICK
949347	LICK
949470	LICK
949653	LICK
#vITI = 15523,950628
951427	LICK
951611	LICK
952773	LICK
952834	LICK
953018	LICK
953079	LICK
953446	LICK
953508	LICK
953570	LICK
 955628	END
957422	LICK
957483	LICK
 958151	BEGIN
958156	LICK
958217	LICK
964212	LICK
964274	LICK
964640	LICK
964702	LICK
966152	TONE_CSM
#vITI = 13647,972151
 977152	END
 977811	BEGIN
985798	TONE_CSM
#vITI = 14436,991798
 996798	END
 998234	BEGIN
1006234	TONE_RW
1009422	LICK
1009484	LICK
1009667	LICK
1009911	LICK
1010217	LICK
1010234	REWARD
1010278	LICK
1011012	LICK
1011074	LICK
1011136	LICK
1011440	LICK
1011502	LICK
1011624	LICK
1011685	LICK
#vITI = 14241,1012234
 1017234	END
1017924	LICK
1017986	LICK
 1018475	BEGIN
1022206	LICK
1022451	LICK
1022527	LICK
1022635	LICK
1022697	LICK
1023001	LICK
1023063	LICK
1023246	LICK
1025693	LICK
1025754	LICK
1026475	TONE_CSM
1027833	LICK
1027895	LICK
1030647	LICK
1030709	LICK
#vITI = 17245,1032475
 1037475	END
 1041720	BEGIN
1047717	LICK
1047778	LICK
1049720	TONE_CSM
#vITI = 16391,1055720
 1060720	END
 1064111	BEGIN
1072111	TONE_CSM
1073597	LICK
#vITI = 14380,1078111
1081427	LICK
1081672	LICK
1081748	LICK
1081856	LICK
1081918	LICK
 1083111	END
 1084491	BEGIN
1092491	TONE_RW
1094334	LICK
1094579	LICK
1094641	LICK
1094823	LICK
1094885	LICK
1095558	LICK
1095620	LICK
1096491	REWARD
1097577	LICK
1097699	LICK
1098250	LICK
#vITI = 18888,1098491
1098923	LICK
1099107	LICK
1099290	LICK
1099351	LICK
1100329	LICK
1101064	LICK
 1103492	END
1108833	LICK
1109322	LICK
 1109379	BEGIN
1114339	LICK
1116419	LICK
1117379	TONE_CSM
1123209	LICK
#vITI = 14760,1123379
1124065	LICK
1124493	LICK
1124555	LICK
 1128379	END
 1130139	BEGIN
1138139	TONE_RW
1139788	LICK
1139849	LICK
1140216	LICK
1140277	LICK
1141256	LICK
1141318	LICK
1142139	REWARD
1142969	LICK
1143581	LICK
1143642	LICK
1143704	LICK
#vITI = 14024,1144139
1144377	LICK
1144438	LICK
 1149139	END
 1150163	BEGIN
1150738	LICK
1151180	LICK
1152756	LICK
1152818	LICK
1158163	TONE_RW
1159607	LICK
1159669	LICK
1160647	LICK
1160708	LICK
1160892	LICK
1160953	LICK
1162163	REWARD
1162665	LICK
1162910	LICK
1162971	LICK
1163033	LICK
1163155	LICK
1163460	LICK
1163522	LICK
#vITI = 14021,1164163
1164745	LICK
1166275	LICK
 1169163	END
 1170184	BEGIN
1178184	TONE_RW
1179918	LICK
1179979	LICK
1181447	LICK
1181509	LICK
1182184	REWARD
1182732	LICK
1182977	LICK
1183098	LICK
1183343	LICK
1183771	LICK
#vITI = 16932,1184184
1184628	LICK
1184689	LICK
 1189184	END
 1193116	BEGIN
1199433	LICK
1199494	LICK
1199556	LICK
1199678	LICK
1199800	LICK
1201116	TONE_CSM
#vITI = 15976,1207116
 1212116	END
 1215093	BEGIN
1223092	TONE_CSM
1227143	LICK
#vITI = 19997,1229092
 1234092	END
 1241089	BEGIN
1249102	TONE_RW
1251859	LICK
1253089	REWARD
1253267	LICK
1253328	LICK
1253512	LICK
1253634	LICK
1254551	LICK
1254735	LICK
1254796	LICK
#vITI = 14665,1255089
1258834	LICK
1258896	LICK
1259324	LICK
 1260089	END
1260548	LICK
1260609	LICK
1261037	LICK
 1261754	BEGIN
1269754	TONE_RW
1271192	LICK
1271254	LICK
1272476	LICK
1272538	LICK
1272721	LICK
1272783	LICK
1273754	REWARD
1274251	LICK
1274984	LICK
1275168	LICK
1275229	LICK
1275473	LICK
1275535	LICK
#vITI = 15992,1275754
1277553	LICK
1277615	LICK
1277798	LICK
1277860	LICK
 1280755	END
 1283746	BEGIN
1288750	LICK
1290096	LICK
1290158	LICK
1291746	TONE_RW
1292665	LICK
1292849	LICK
1292911	LICK
1293706	LICK
1294500	LICK
1294562	LICK
1294745	LICK
1294807	LICK
1294990	LICK
1295052	LICK
1295296	LICK
1295479	LICK
1295746	REWARD
1296275	LICK
1296520	LICK
1296642	LICK
1296764	LICK
1296825	LICK
1296948	LICK
1297070	LICK
1297132	LICK
1297253	LICK
1297315	LICK
1297437	LICK
1297498	LICK
1297620	LICK
1297681	LICK
#vITI = 19683,1297746
1297804	LICK
1299027	LICK
1299089	LICK
1299272	LICK
1299333	LICK
 1302746	END
1304044	LICK
 1309429	BEGIN
1317430	TONE_CSM
1320075	LICK
#vITI = 19080,1323430
 1328430	END
1332984	LICK
1333045	LICK
 1334510	BEGIN
1334575	LICK
1334637	LICK
1340632	LICK
1342511	TONE_RW
1343508	LICK
1343570	LICK
1344609	LICK
1344976	LICK
1345051	LICK
1346510	REWARD
1347608	LICK
1348219	LICK
#vITI = 13584,1348510
1349320	LICK
1349382	LICK
1352380	LICK
1352625	LICK
1352931	LICK
 1353510	END
 1354094	BEGIN
1356173	LICK
1356479	LICK
1356541	LICK
1356907	LICK
1356969	LICK
1358070	LICK
1358131	LICK
1358254	LICK
1359049	LICK
1359110	LICK
1361802	LICK
1362094	TONE_CSM
#vITI = 14383,1368094
 1373094	END
 1374477	BEGIN
1382477	TONE_CSM
#vITI = 19093,1388477
 1393477	END
1399431	LICK
 1399570	BEGIN
1399614	LICK
1401878	LICK
1407570	TONE_RW
1409159	LICK
1410077	LICK
1410138	LICK
1411361	LICK
1411423	LICK
1411570	REWARD
1411667	LICK
1411728	LICK
1412034	LICK
1412157	LICK
1412462	LICK
1412524	LICK
#vITI = 19159,1413570
1416133	LICK
1417479	LICK
1417662	LICK
1417724	LICK
 1418570	END
1423046	LICK
1423107	LICK
1423657	LICK
1423720	LICK
 1424742	BEGIN
1428123	LICK
1430387	LICK
1430448	LICK
1430632	LICK
1432729	TONE_CSM
#vITI = 14586,1438729
 1443729	END
 1445315	BEGIN
1448862	LICK
1448924	LICK
1449046	LICK
1453315	TONE_RW
1456693	LICK
1456755	LICK
1456937	LICK
1457000	LICK
1457315	REWARD
1457733	LICK
1458100	LICK
1458529	LICK
#vITI = 16093,1459315
 1464315	END
 1467408	BEGIN
1474557	LICK
1475423	TONE_RW
1477065	LICK
1477127	LICK
1477799	LICK
1478472	LICK
1478534	LICK
1479408	REWARD
1479573	LICK
1479635	LICK
1480369	LICK
1480492	LICK
1481041	LICK
1481103	LICK
#vITI = 17045,1481408
1485875	LICK
 1486408	END
 1490453	BEGIN
1492421	LICK
1492604	LICK
1497438	LICK
1498454	TONE_CSM
#vITI = 19507,1504454
 1509454	END
 1515961	BEGIN
1520260	LICK
1521300	LICK
1523961	TONE_CSM
1529009	LICK
1529084	LICK
#vITI = 14194,1529961
 1534961	END
 1536155	BEGIN
1544155	TONE_CSM
#vITI = 15965,1550155
 1555155	END
 1558121	BEGIN
1566120	TONE_RW
1570120	REWARD
1570373	LICK
1570434	LICK
1571412	LICK
1571597	LICK
#vITI = 19656,1572120
 1577120	END
1579123	LICK
1580102	LICK
 1583776	BEGIN
1591790	TONE_RW
1594910	LICK
1594971	LICK
1595776	REWARD
1595889	LICK
1595950	LICK
#vITI = 16247,1597776
 1602776	END
 1606024	BEGIN
1608861	LICK
1608922	LICK
1609411	LICK
1610023	LICK
1610084	LICK
1611064	LICK
1611125	LICK
1611492	LICK
1611554	LICK
1611737	LICK
1611798	LICK
1613205	LICK
1614023	TONE_RW
1616570	LICK
1616815	LICK
1616876	LICK
1617059	LICK
1617120	LICK
1617304	LICK
1618023	REWARD
1618160	LICK
1618222	LICK
1618711	LICK
1618833	LICK
1618969	LICK
1619445	LICK
1619506	LICK
1619750	LICK
1619812	LICK
#vITI = 18777,1620023
1622137	LICK
1622198	LICK
1622321	LICK
 1625023	END
1630091	LICK
1630153	LICK
1630397	LICK
1630702	LICK
1630764	LICK
 1630800	BEGIN
1631253	LICK
1631315	LICK
1638228	LICK
1638289	LICK
1638657	LICK
1638801	TONE_CSM
1639391	LICK
#vITI = 14274,1644800
 1649800	END
 1651074	BEGIN
1651137	LICK
1651321	LICK
1659075	TONE_RW
1662273	LICK
1663074	REWARD
1663986	LICK
1664047	LICK
1664109	LICK
1664231	LICK
#vITI = 16854,1665074
1668575	LICK
1668698	LICK
1668819	LICK
1668942	LICK
1669003	LICK
1669126	LICK
 1670074	END
1672919	LICK
1673041	LICK
1673102	LICK
1673164	LICK
1673469	LICK
 1673928	BEGIN
1674265	LICK
1674326	LICK
1675549	LICK
1678119	LICK
1678180	LICK
1681929	TONE_CSM
#vITI = 17975,1687928
 1692928	END
1693967	LICK
1694701	LICK
1694763	LICK
1695863	LICK
1695925	LICK
1696169	LICK
1696965	LICK
1697026	LICK
 1697904	BEGIN
1705903	TONE_RW
1707674	LICK
1707736	LICK
1708470	LICK
1708959	LICK
1709021	LICK
1709204	LICK
1709266	LICK
1709903	REWARD
1710672	LICK
1711713	LICK
#vITI = 16626,1711903
 1716903	END
1719912	LICK
1720280	LICK
1720524	LICK
 1720529	BEGIN
1720891	LICK
1720953	LICK
1721197	LICK
1721625	LICK
1721808	LICK
1721870	LICK
1725357	LICK
1728542	TONE_CSM
1730374	LICK
#vITI = 17036,1734529
 1739529	END
 1743565	BEGIN
1744937	LICK
1751565	TONE_RW
1753931	LICK
1753993	LICK
1755278	LICK
1755340	LICK
1755565	REWARD
1755584	LICK
1756073	LICK
1756808	LICK
1757542	LICK
#vITI = 17426,1757565
1757787	LICK
1759378	LICK
1759439	LICK
 1762565	END
 1766991	BEGIN
1774993	TONE_CSM
#vITI = 13654,1780992
 1786005	END
 1786646	BEGIN
1792299	LICK
1792605	LICK
1792666	LICK
1794646	TONE_CSM
#vITI = 17707,1800646
1801844	LICK
1802517	LICK
 1805646	END
 1810353	BEGIN
1818353	TONE_CSM
1823382	LICK
1823444	LICK
#vITI = 15827,1824353
 1829353	END
 1832180	BEGIN
1834700	LICK
1840180	TONE_RW
1842777	LICK
1842960	LICK
1844180	REWARD
1844796	LICK
1844918	LICK
1845163	LICK
1845469	LICK
#vITI = 17092,1846180
 1851180	END
1853668	LICK
1853913	LICK
1853974	LICK
1854096	LICK
1854279	LICK
1854524	LICK
1854769	LICK
1854831	LICK
 1855272	BEGIN
1863272	TONE_RW
1865537	LICK
1866271	LICK
1866944	LICK
1867006	LICK
1867272	REWARD
1867556	LICK
1867923	LICK
1868168	LICK
1868291	LICK
1868780	LICK
#vITI = 19494,1869272
1869392	LICK
1869453	LICK
1869637	LICK
1869698	LICK
 1874272	END
 1880779	BEGIN
1888766	TONE_CSM
1893313	LICK
1894475	LICK
1894537	LICK
#vITI = 19557,1894766
1894965	LICK
 1899766	END
 1906324	BEGIN
1914323	TONE_RW
1915765	LICK
1915827	LICK
1917050	LICK
1917785	LICK
1918323	REWARD
1918764	LICK
#vITI = 16122,1920323
 1925323	END
 1928445	BEGIN
1936445	TONE_RW
1939930	LICK
1940445	REWARD
1940725	LICK
1941215	LICK
1941643	LICK
#vITI = 15468,1942445
 1947445	END
 1949913	BEGIN
1957913	TONE_CSM
#vITI = 19781,1963913
 1968913	END
 1975694	BEGIN
1983694	TONE_RW
1984830	LICK
1985626	LICK
1985931	LICK
1985993	LICK
1987338	LICK
1987694	REWARD
1988072	LICK
1988134	LICK
#vITI = 19393,1989694
 1994694	END
 2001087	BEGIN
2009088	TONE_CSM
#vITI = 16532,2015088
 2020088	END
 2023620	BEGIN
2025999	LICK
2026121	LICK
2027161	LICK
2027222	LICK
2027344	LICK
2027405	LICK
2028568	LICK
2028873	LICK
2029057	LICK
2029119	LICK
2029181	LICK
2029791	LICK
2029853	LICK
2031620	TONE_CSM
2034563	LICK
2036214	LICK
2036276	LICK
